time,ax,ay,az,atotal
2021-09-03 18:57:12.1960,22.37,-46.69,50.58,72.37
2021-09-03 18:57:12.2190,33.56,17.28,-31.23,48.99
2021-09-03 18:57:12.2200,41.27,14.5,-51.83,67.82
2021-09-03 18:57:12.2250,1.18,18.38,-19.45,26.78
2021-09-03 18:57:12.2350,-37.03,-0.47,3.12,37.16
2021-09-03 18:57:12.2460,-28.14,-16.26,-10.68,34.2
2021-09-03 18:57:12.2560,2.43,-7.95,-9.65,12.73
2021-09-03 18:57:12.2660,9.5,5.37,-5.12,12.05
2021-09-03 18:57:12.2750,-5.14,-2.95,-6.42,8.73
2021-09-03 18:57:12.2860,-18.08,-12.45,-5.03,22.52
2021-09-03 18:57:12.2960,-16.63,-13.09,-7.61,22.49
2021-09-03 18:57:12.3170,-4.63,-11.82,-8.06,15.03
2021-09-03 18:57:12.3190,3.83,-15.08,-8.9,17.92
2021-09-03 18:57:12.3250,7.69,-20.61,-8.85,23.71
2021-09-03 18:57:12.3350,10.99,-19.8,-5.02,23.19
2021-09-03 18:57:12.3450,13.36,-15.28,-1.37,20.34
2021-09-03 18:57:12.3560,14.01,-11.62,0.28,18.2
2021-09-03 18:57:12.3660,14.31,-8.86,2.42,17.0
2021-09-03 18:57:12.3750,10.94,-4.71,4.85,12.86
2021-09-03 18:57:12.3860,6.35,-3.59,9.55,12.01
2021-09-03 18:57:12.3960,2.62,-5.04,11.07,12.44
2021-09-03 18:57:12.4200,-2.1,-6.48,10.06,12.14
2021-09-03 18:57:12.4210,-4.46,-8.32,11.57,14.93
2021-09-03 18:57:12.4250,-4.31,-4.36,12.43,13.85
2021-09-03 18:57:12.4350,2.22,3.57,12.54,13.22
2021-09-03 18:57:12.4450,10.36,7.28,11.68,17.22
2021-09-03 18:57:12.4550,17.02,3.31,9.36,19.7
2021-09-03 18:57:12.4650,23.01,-4.73,8.86,25.1
2021-09-03 18:57:12.4750,22.86,-8.96,9.46,26.31
2021-09-03 18:57:12.4850,17.58,-8.41,11.09,22.42
2021-09-03 18:57:12.4950,14.21,-6.37,11.37,19.28
2021-09-03 18:57:12.5190,12.45,-5.1,10.45,17.03
2021-09-03 18:57:12.5200,11.91,-5.74,9.95,16.54
2021-09-03 18:57:12.5250,12.32,-7.26,9.77,17.31
2021-09-03 18:57:12.5350,12.64,-8.61,9.31,17.9
2021-09-03 18:57:12.5450,11.69,-9.69,9.0,17.65
2021-09-03 18:57:12.5550,9.59,-10.36,8.99,16.73
2021-09-03 18:57:12.5650,6.51,-12.51,8.92,16.68
2021-09-03 18:57:12.5750,2.65,-16.43,7.8,18.37
2021-09-03 18:57:12.5850,-2.31,-20.17,5.28,20.97
2021-09-03 18:57:12.5950,-8.15,-22.12,1.14,23.6
2021-09-03 18:57:12.6180,-14.92,-20.31,-5.08,25.7
2021-09-03 18:57:12.6190,-14.41,-13.62,-7.7,21.27
2021-09-03 18:57:12.6240,-7.8,-9.85,-3.26,12.98
2021-09-03 18:57:12.6340,-5.49,-9.36,0.24,10.85
2021-09-03 18:57:12.6450,-4.87,-7.53,-1.63,9.11
2021-09-03 18:57:12.6540,-3.83,-5.92,-3.38,7.81
2021-09-03 18:57:12.6650,-2.94,-3.14,-2.32,4.88
2021-09-03 18:57:12.6740,-2.39,0.54,-1.07,2.67
2021-09-03 18:57:12.6850,-1.71,3.35,-0.04,3.76
2021-09-03 18:57:12.6950,-1.12,4.85,0.55,5.0
2021-09-03 18:57:12.7190,-1.15,5.41,1.05,5.62
2021-09-03 18:57:12.7200,-1.48,5.63,1.23,5.94
2021-09-03 18:57:12.7240,-1.52,5.56,0.99,5.84
2021-09-03 18:57:12.7340,-2.09,5.6,0.04,5.97
2021-09-03 18:57:12.7450,-2.92,5.34,-1.01,6.16
2021-09-03 18:57:12.7540,-3.94,5.27,-2.82,7.15
2021-09-03 18:57:12.7640,-5.42,5.18,-4.47,8.72
2021-09-03 18:57:12.7740,-7.1,4.71,-5.78,10.29
2021-09-03 18:57:12.7850,-8.74,3.3,-7.01,11.67
2021-09-03 18:57:12.7950,-9.94,1.96,-9.21,13.69
2021-09-03 18:57:12.8200,-10.25,0.95,-11.97,15.78
2021-09-03 18:57:12.8210,-10.45,-0.17,-13.89,17.38
2021-09-03 18:57:12.8240,-10.12,-1.02,-14.18,17.45
2021-09-03 18:57:12.8340,-10.27,-0.65,-14.17,17.51
2021-09-03 18:57:12.8440,-12.9,-0.19,-12.76,18.14
2021-09-03 18:57:12.8540,-15.7,1.44,-10.26,18.81
2021-09-03 18:57:12.8640,-15.72,8.17,-8.89,19.82
2021-09-03 18:57:12.8740,-13.64,15.26,-10.05,22.8
2021-09-03 18:57:12.8840,-14.54,17.67,-12.22,25.94
2021-09-03 18:57:12.8940,-17.86,16.68,-12.74,27.55
2021-09-03 18:57:12.9170,-17.72,16.13,-11.79,26.7
2021-09-03 18:57:12.9180,-12.85,15.88,-10.84,23.12
2021-09-03 18:57:12.9230,-10.68,15.53,-11.15,21.89
2021-09-03 18:57:12.9330,-35.26,17.71,-8.48,40.35
2021-09-03 18:57:12.9440,-75.36,4.29,-16.45,77.25
2021-09-03 18:57:12.9540,-40.46,-53.97,-18.29,69.88
2021-09-03 18:57:12.9640,26.28,-30.18,39.84,56.46
2021-09-03 18:57:12.9740,27.99,16.53,-4.61,32.83
2021-09-03 18:57:12.9840,32.64,-16.8,-42.32,56.02
2021-09-03 18:57:12.9930,6.19,10.92,-31.89,34.27
2021-09-03 18:57:13.0150,-30.92,3.91,-7.55,32.06
2021-09-03 18:57:13.0160,-28.28,-11.19,-16.16,34.44
2021-09-03 18:57:13.0230,9.88,-15.31,-12.94,22.34
2021-09-03 18:57:13.0330,20.16,-0.36,-8.11,21.73
2021-09-03 18:57:13.0430,-0.37,1.5,-7.34,7.5
2021-09-03 18:57:13.0540,-21.76,-8.56,-1.16,23.41
2021-09-03 18:57:13.0630,-24.99,-17.58,0.14,30.55
2021-09-03 18:57:13.0730,-9.23,-19.43,-5.15,22.11
2021-09-03 18:57:13.0830,4.92,-15.96,-6.92,18.07
2021-09-03 18:57:13.0930,10.89,-18.97,-7.03,22.97
2021-09-03 18:57:13.1150,13.04,-22.49,-5.84,26.64
2021-09-03 18:57:13.1160,15.12,-19.72,-1.83,24.91
2021-09-03 18:57:13.1230,16.04,-13.23,0.94,20.81
2021-09-03 18:57:13.1330,15.26,-7.88,2.5,17.35
2021-09-03 18:57:13.1430,11.36,-3.44,4.46,12.67
2021-09-03 18:57:13.1530,5.78,-1.37,8.86,10.66
2021-09-03 18:57:13.1630,0.43,-1.7,12.47,12.59
2021-09-03 18:57:13.1730,-4.9,-1.97,12.41,13.48
2021-09-03 18:57:13.1830,-6.42,-5.19,11.64,14.27
2021-09-03 18:57:13.1930,-5.45,-5.97,10.52,13.26
2021-09-03 18:57:13.2170,-0.38,-2.18,8.18,8.47
2021-09-03 18:57:13.2180,7.06,0.76,7.15,10.07
2021-09-03 18:57:13.2230,14.08,1.2,5.63,15.21
2021-09-03 18:57:13.2330,20.29,-2.48,6.55,21.46
2021-09-03 18:57:13.2430,23.39,-5.36,8.05,25.31
2021-09-03 18:57:13.2530,20.48,-5.66,8.94,23.05
2021-09-03 18:57:13.2630,17.58,-4.9,9.77,20.7
2021-09-03 18:57:13.2730,16.75,-4.39,9.52,19.76
2021-09-03 18:57:13.2840,16.24,-4.67,8.94,19.11
2021-09-03 18:57:13.2930,15.4,-6.17,8.61,18.69
2021-09-03 18:57:13.3180,14.04,-7.72,8.69,18.22
2021-09-03 18:57:13.3190,12.33,-9.24,8.97,17.82
2021-09-03 18:57:13.3220,10.24,-10.65,8.98,17.28
2021-09-03 18:57:13.3320,7.3,-11.81,9.29,16.7
2021-09-03 18:57:13.3430,4.42,-13.52,8.4,16.51
2021-09-03 18:57:13.3520,1.24,-16.68,6.95,18.11
2021-09-03 18:57:13.3630,-3.34,-21.26,4.41,21.96
2021-09-03 18:57:13.3730,-8.94,-23.62,-0.92,25.27
2021-09-03 18:57:13.3830,-15.63,-23.58,-5.55,28.82
2021-09-03 18:57:13.3920,-16.65,-18.94,-7.53,26.31
2021-09-03 18:57:13.4140,-9.78,-13.41,-5.56,17.5
2021-09-03 18:57:13.4160,-3.89,-9.95,-3.07,11.11
2021-09-03 18:57:13.4220,-2.21,-6.13,-2.4,6.94
2021-09-03 18:57:13.4320,-2.54,-2.14,-2.87,4.38
2021-09-03 18:57:13.4420,-2.11,0.9,-3.39,4.09
2021-09-03 18:57:13.4520,-1.25,3.09,-3.25,4.65
2021-09-03 18:57:13.4620,-1.68,4.23,-0.87,4.63
2021-09-03 18:57:13.4720,-2.94,5.19,1.31,6.1
2021-09-03 18:57:13.4820,-4.49,6.15,2.66,8.06
2021-09-03 18:57:13.4920,-5.26,6.91,3.73,9.45
2021-09-03 18:57:13.5170,-4.94,7.71,3.89,9.94
2021-09-03 18:57:13.5190,-4.65,8.08,3.21,9.85
2021-09-03 18:57:13.5220,-4.97,7.66,1.7,9.28
2021-09-03 18:57:13.5320,-5.35,7.19,-1.0,9.01
2021-09-03 18:57:13.5420,-6.16,6.56,-3.89,9.8
2021-09-03 18:57:13.5520,-7.67,5.34,-6.65,11.47
2021-09-03 18:57:13.5620,-9.85,2.71,-8.26,13.13
2021-09-03 18:57:13.5720,-11.95,-0.54,-9.83,15.48
2021-09-03 18:57:13.5830,-13.71,-2.28,-12.33,18.57
2021-09-03 18:57:13.5920,-13.13,-0.24,-15.36,20.2
2021-09-03 18:57:13.6150,-11.46,1.73,-16.44,20.11
2021-09-03 18:57:13.6170,-10.55,1.47,-14.29,17.82
2021-09-03 18:57:13.6210,-10.5,2.24,-13.22,17.03
2021-09-03 18:57:13.6320,-11.39,4.19,-11.19,16.5
2021-09-03 18:57:13.6420,-14.72,7.98,-9.1,19.05
2021-09-03 18:57:13.6520,-17.86,12.97,-9.25,23.93
2021-09-03 18:57:13.6620,-19.66,15.83,-9.6,27.0
2021-09-03 18:57:13.6720,-20.89,16.24,-9.42,28.08
2021-09-03 18:57:13.6820,-18.5,15.73,-9.89,26.22
2021-09-03 18:57:13.6920,-13.29,15.44,-10.5,22.91
2021-09-03 18:57:13.7150,-8.82,15.04,-11.4,20.83
2021-09-03 18:57:13.7170,-13.61,15.4,-12.06,23.82
2021-09-03 18:57:13.7210,-58.1,17.02,-13.48,62.02
2021-09-03 18:57:13.7310,-68.45,-29.52,-29.07,80.01
2021-09-03 18:57:13.7410,7.56,-68.07,32.0,75.59
2021-09-03 18:57:13.7510,25.49,-1.76,35.08,43.39
2021-09-03 18:57:13.7620,41.77,-1.39,-49.94,65.12
2021-09-03 18:57:13.7710,29.57,8.66,-44.43,54.06
2021-09-03 18:57:13.7820,-17.3,16.34,-3.68,24.07
2021-09-03 18:57:13.7910,-39.46,3.96,-4.94,39.96
2021-09-03 18:57:13.8140,-17.83,-8.28,-8.67,21.48
2021-09-03 18:57:13.8160,6.34,-7.64,-5.67,11.43
2021-09-03 18:57:13.8210,3.74,-0.81,-7.64,8.54
2021-09-03 18:57:13.8310,-8.9,-5.45,-6.0,12.03
2021-09-03 18:57:13.8410,-18.38,-8.92,-2.94,20.64
2021-09-03 18:57:13.8510,-14.62,-13.56,-6.23,20.89
2021-09-03 18:57:13.8610,-4.71,-16.94,-8.27,19.43
2021-09-03 18:57:13.8710,2.51,-19.66,-9.41,21.94
2021-09-03 18:57:13.8810,8.66,-21.55,-8.42,24.7
2021-09-03 18:57:13.8910,13.48,-19.94,-4.01,24.4
2021-09-03 18:57:13.9140,15.82,-15.18,0.08,21.92
2021-09-03 18:57:13.9160,14.27,-11.05,2.31,18.19
2021-09-03 18:57:13.9210,12.33,-8.15,5.44,15.74
2021-09-03 18:57:13.9310,7.63,-4.81,8.09,12.11
2021-09-03 18:57:13.9410,4.42,-4.84,12.04,13.7
2021-09-03 18:57:13.9510,0.73,-5.25,12.38,13.46
2021-09-03 18:57:13.9610,-2.23,-7.43,12.3,14.54
2021-09-03 18:57:13.9710,-2.72,-8.91,13.51,16.41
2021-09-03 18:57:13.9810,-0.36,-2.69,13.16,13.43
2021-09-03 18:57:13.9910,6.77,5.09,13.18,15.66
2021-09-03 18:57:14.0150,14.68,6.73,11.69,19.93
2021-09-03 18:57:14.0170,18.8,0.3,9.57,21.09
2021-09-03 18:57:14.0200,20.71,-7.88,9.7,24.18
2021-09-03 18:57:14.0320,18.29,-10.35,10.64,23.55
2021-09-03 18:57:14.0410,14.69,-9.1,12.17,21.13
2021-09-03 18:57:14.0510,13.17,-8.03,12.05,19.57
2021-09-03 18:57:14.0610,12.62,-7.53,11.07,18.39
2021-09-03 18:57:14.0710,12.51,-8.06,10.4,18.15
2021-09-03 18:57:14.0810,12.33,-8.99,9.66,18.06
2021-09-03 18:57:14.0910,11.54,-9.58,9.39,17.69
2021-09-03 18:57:14.1160,9.75,-9.79,9.56,16.8
2021-09-03 18:57:14.1170,7.29,-10.58,9.64,16.06
2021-09-03 18:57:14.1200,4.58,-12.48,9.37,16.26
2021-09-03 18:57:14.1310,1.24,-15.42,8.48,17.64
2021-09-03 18:57:14.1400,-2.92,-17.46,6.38,18.81
2021-09-03 18:57:14.1500,-7.76,-17.9,2.65,19.68
2021-09-03 18:57:14.1600,-14.98,-17.75,-2.31,23.34
2021-09-03 18:57:14.1710,-17.21,-13.09,-7.18,22.78
2021-09-03 18:57:14.1810,-10.66,-8.36,-5.06,14.46
2021-09-03 18:57:14.1900,-5.9,-6.98,-1.26,9.22
2021-09-03 18:57:14.2150,-4.74,-3.93,-1.01,6.23
2021-09-03 18:57:14.2160,-4.11,-0.98,-1.22,4.39
2021-09-03 18:57:14.2200,-3.34,1.54,-1.63,4.02
2021-09-03 18:57:14.2310,-2.2,4.07,-1.6,4.89
2021-09-03 18:57:14.2400,-0.87,5.91,0.41,5.98
2021-09-03 18:57:14.2500,0.32,7.01,1.42,7.15
2021-09-03 18:57:14.2600,0.53,7.37,1.74,7.59
2021-09-03 18:57:14.2700,0.23,7.41,1.87,7.64
2021-09-03 18:57:14.2800,-0.14,6.61,1.82,6.85
2021-09-03 18:57:14.2900,-0.93,5.13,0.98,5.3
2021-09-03 18:57:14.3140,-2.65,3.8,-0.51,4.66
2021-09-03 18:57:14.3160,-4.63,2.57,-2.5,5.85
2021-09-03 18:57:14.3190,-5.95,1.68,-5.24,8.1
2021-09-03 18:57:14.3320,-7.01,0.9,-7.35,10.19
2021-09-03 18:57:14.3400,-7.77,-0.59,-9.35,12.17
2021-09-03 18:57:14.3500,-8.62,-3.16,-11.7,14.87
2021-09-03 18:57:14.3600,-8.84,-5.95,-13.82,17.45
2021-09-03 18:57:14.3700,-8.95,-6.8,-15.52,19.16
2021-09-03 18:57:14.3800,-9.19,-4.89,-15.32,18.52
2021-09-03 18:57:14.3900,-10.32,-2.59,-14.1,17.66
2021-09-03 18:57:14.4140,-14.58,-0.8,-12.91,19.49
2021-09-03 18:57:14.4160,-20.28,2.71,-10.97,23.21
2021-09-03 18:57:14.4190,-21.92,12.32,-9.82,26.99
2021-09-03 18:57:14.4320,-20.44,19.33,-10.09,29.88
2021-09-03 18:57:14.4390,-17.14,17.57,-10.6,26.73
2021-09-03 18:57:14.4500,-13.38,14.36,-11.32,22.65
2021-09-03 18:57:14.4600,-9.65,14.89,-12.64,21.78
2021-09-03 18:57:14.4700,-6.42,15.81,-13.75,21.91
2021-09-03 18:57:14.4800,-6.61,15.38,-13.33,21.39
2021-09-03 18:57:14.4900,-33.45,15.82,-5.52,37.41
2021-09-03 18:57:14.5150,-67.17,1.75,-15.88,69.04
2021-09-03 18:57:14.5170,-32.48,-50.0,-5.89,59.91
2021-09-03 18:57:14.5190,18.65,-41.91,38.8,60.08
2021-09-03 18:57:14.5310,24.36,11.66,-13.05,29.99
2021-09-03 18:57:14.5390,37.02,3.02,-37.97,53.11
2021-09-03 18:57:14.5490,3.05,23.23,-22.08,32.19
2021-09-03 18:57:14.5590,-32.43,13.39,-4.31,35.34
2021-09-03 18:57:14.5690,-35.11,-11.02,-7.51,37.55
2021-09-03 18:57:14.5790,-4.1,-18.05,-12.5,22.33
2021-09-03 18:57:14.5890,14.91,-3.88,-8.39,17.54
2021-09-03 18:57:14.6140,5.6,1.98,-6.96,9.14
2021-09-03 18:57:14.6150,-13.47,-6.53,-6.44,16.29
2021-09-03 18:57:14.6190,-20.19,-15.2,-5.33,25.82
2021-09-03 18:57:14.6310,-11.06,-16.45,-6.92,20.99
2021-09-03 18:57:14.6390,0.56,-14.15,-6.2,15.45
2021-09-03 18:57:14.6490,6.41,-17.2,-6.07,19.33
2021-09-03 18:57:14.6590,8.96,-20.28,-4.13,22.55
2021-09-03 18:57:14.6690,11.22,-19.46,-0.2,22.46
2021-09-03 18:57:14.6790,12.31,-14.22,1.81,18.89
2021-09-03 18:57:14.6890,12.68,-9.9,3.47,16.45
2021-09-03 18:57:14.7120,10.97,-5.71,5.12,13.38
2021-09-03 18:57:14.7130,6.04,-2.03,7.67,9.97
2021-09-03 18:57:14.7180,3.12,-3.1,10.9,11.75
2021-09-03 18:57:14.7320,-2.2,-4.89,10.24,11.55
2021-09-03 18:57:14.7390,-5.82,-9.17,11.78,16.02
2021-09-03 18:57:14.7490,-6.95,-9.83,12.79,17.56
2021-09-03 18:57:14.7590,-2.3,-3.37,11.83,12.51
2021-09-03 18:57:14.7690,6.37,3.06,11.4,13.41
2021-09-03 18:57:14.7790,13.95,4.66,8.71,17.09
2021-09-03 18:57:14.7880,20.85,-1.08,7.94,22.33
2021-09-03 18:57:14.8110,24.72,-6.97,8.55,27.06
2021-09-03 18:57:14.8130,21.67,-8.68,9.8,25.31
2021-09-03 18:57:14.8180,17.7,-8.02,11.27,22.46
2021-09-03 18:57:14.8320,16.29,-7.16,11.17,21.0
2021-09-03 18:57:14.8390,15.88,-7.19,10.49,20.34
2021-09-03 18:57:14.8480,15.0,-8.37,10.13,19.94
2021-09-03 18:57:14.8580,13.23,-9.51,9.97,19.1
2021-09-03 18:57:14.8680,11.14,-10.73,10.09,18.46
2021-09-03 18:57:14.8790,8.59,-12.17,9.86,17.86
2021-09-03 18:57:14.8880,5.82,-13.6,9.73,17.7
2021-09-03 18:57:14.9130,2.92,-15.55,8.88,18.14
2021-09-03 18:57:14.9150,-0.84,-18.08,6.75,19.31
2021-09-03 18:57:14.9180,-5.09,-19.55,3.53,20.5
2021-09-03 18:57:14.9300,-10.76,-19.52,-1.56,22.34
2021-09-03 18:57:14.9380,-17.37,-17.7,-5.78,25.46
2021-09-03 18:57:14.9480,-15.45,-11.92,-7.9,21.05
2021-09-03 18:57:14.9580,-8.8,-9.13,-2.57,12.93
2021-09-03 18:57:14.9680,-6.51,-6.51,-0.91,9.25
2021-09-03 18:57:14.9790,-5.4,-3.01,-3.06,6.89
2021-09-03 18:57:14.9880,-2.44,-1.32,-3.23,4.25
2021-09-03 18:57:15.0140,-0.42,1.07,-1.65,2.01
2021-09-03 18:57:15.0160,-1.15,3.36,-0.69,3.61
2021-09-03 18:57:15.0180,-2.71,4.74,0.91,5.53
2021-09-03 18:57:15.0300,-3.64,6.1,2.02,7.38
2021-09-03 18:57:15.0370,-3.87,6.95,2.52,8.34
2021-09-03 18:57:15.0480,-3.68,7.51,2.48,8.72
2021-09-03 18:57:15.0580,-3.75,7.71,1.9,8.78
2021-09-03 18:57:15.0680,-4.26,7.5,0.75,8.65
2021-09-03 18:57:15.0780,-4.64,6.71,-1.35,8.26
2021-09-03 18:57:15.0880,-5.18,5.64,-3.97,8.62
2021-09-03 18:57:15.1130,-6.06,4.79,-6.51,10.1
2021-09-03 18:57:15.1140,-7.19,3.51,-7.83,11.19
2021-09-03 18:57:15.1170,-8.4,1.36,-8.35,11.92
2021-09-03 18:57:15.1330,-10.1,-0.45,-10.52,14.59
2021-09-03 18:57:15.1370,-11.98,-1.19,-13.33,17.96
2021-09-03 18:57:15.1480,-12.28,-1.82,-13.46,18.31
2021-09-03 18:57:15.1570,-11.13,-1.35,-12.97,17.14
2021-09-03 18:57:15.1680,-12.33,-1.38,-12.91,17.9
2021-09-03 18:57:15.1780,-16.34,0.75,-10.91,19.66
2021-09-03 18:57:15.1870,-19.29,8.36,-10.05,23.3
2021-09-03 18:57:15.2120,-18.5,16.19,-11.63,27.19
2021-09-03 18:57:15.2130,-17.88,17.72,-13.15,28.4
2021-09-03 18:57:15.2170,-17.28,15.07,-13.64,26.67
2021-09-03 18:57:15.2320,-13.9,14.36,-13.12,23.9
2021-09-03 18:57:15.2370,-10.03,15.31,-12.17,21.97
2021-09-03 18:57:15.2480,-6.84,14.94,-12.44,20.6
2021-09-03 18:57:15.2570,-6.16,13.48,-13.16,19.82
2021-09-03 18:57:15.2670,-28.92,16.89,-11.4,35.37
2021-09-03 18:57:15.2780,-74.12,6.46,-16.5,76.2
2021-09-03 18:57:15.2870,-56.31,-53.66,-12.86,78.83
2021-09-03 18:57:15.3100,23.08,-48.9,54.52,76.78
2021-09-03 18:57:15.3120,41.74,-0.21,-3.86,41.91
2021-09-03 18:57:15.3170,45.59,4.94,-36.97,58.9
2021-09-03 18:57:15.3300,6.4,20.08,-36.08,41.78
2021-09-03 18:57:15.3370,-37.15,0.21,-11.42,38.86
2021-09-03 18:57:15.3470,-36.17,-15.79,-13.96,41.86
2021-09-03 18:57:15.3570,5.71,-13.33,-11.12,18.27
2021-09-03 18:57:15.3670,16.46,1.72,-5.46,17.42
2021-09-03 18:57:15.3770,-0.43,-1.46,-7.39,7.54
2021-09-03 18:57:15.3870,-19.76,-11.68,-5.65,23.63
2021-09-03 18:57:15.4110,-22.06,-17.0,-6.63,28.62
2021-09-03 18:57:15.4120,-7.4,-16.59,-10.37,20.91
2021-09-03 18:57:15.4160,5.57,-18.74,-10.09,22.0
2021-09-03 18:57:15.4300,12.84,-22.08,-7.61,26.65
2021-09-03 18:57:15.4370,16.63,-20.05,-3.87,26.33
2021-09-03 18:57:15.4470,19.03,-16.42,-0.34,25.13
2021-09-03 18:57:15.4570,18.95,-11.61,2.45,22.35
2021-09-03 18:57:15.4670,16.09,-6.47,4.55,17.92
2021-09-03 18:57:15.4770,9.26,-2.99,8.58,12.97
2021-09-03 18:57:15.4870,4.82,-3.28,11.56,12.94
2021-09-03 18:57:15.5120,-1.51,-4.52,11.51,12.45
2021-09-03 18:57:15.5140,-5.52,-6.97,12.0,14.93
2021-09-03 18:57:15.5160,-5.27,-4.96,12.93,14.81
2021-09-03 18:57:15.5300,-0.06,1.38,12.31,12.38
2021-09-03 18:57:15.5360,8.35,4.6,12.03,15.34
2021-09-03 18:57:15.5460,14.49,1.96,10.39,17.93
2021-09-03 18:57:15.5560,19.59,-4.87,10.69,22.84
2021-09-03 18:57:15.5670,20.84,-8.96,11.47,25.41
2021-09-03 18:57:15.5770,16.88,-9.15,12.61,22.97
2021-09-03 18:57:15.5870,14.3,-8.1,12.51,20.65
2021-09-03 18:57:15.6100,13.43,-7.79,11.68,19.42
2021-09-03 18:57:15.6120,12.98,-8.27,10.88,18.84
2021-09-03 18:57:15.6160,12.62,-9.05,10.08,18.51
2021-09-03 18:57:15.6330,12.01,-9.61,9.33,17.99
2021-09-03 18:57:15.6360,10.92,-9.69,9.27,17.29
2021-09-03 18:57:15.6470,8.86,-10.18,9.41,16.45
2021-09-03 18:57:15.6560,6.19,-11.3,9.08,15.76
2021-09-03 18:57:15.6660,3.23,-12.9,8.24,15.64
2021-09-03 18:57:15.6760,-0.68,-15.71,6.97,17.2
2021-09-03 18:57:15.6860,-5.72,-18.53,3.98,19.79
2021-09-03 18:57:15.7110,-12.82,-19.97,-1.98,23.81
2021-09-03 18:57:15.7130,-18.71,-16.88,-8.61,26.62
2021-09-03 18:57:15.7160,-13.69,-10.82,-7.65,19.05
2021-09-03 18:57:15.7320,-7.66,-9.03,-1.22,11.9
2021-09-03 18:57:15.7360,-5.8,-6.07,-0.29,8.4
2021-09-03 18:57:15.7470,-4.75,-3.01,-1.08,5.72
2021-09-03 18:57:15.7560,-2.56,-0.98,-1.31,3.03
2021-09-03 18:57:15.7660,-1.32,1.86,-1.42,2.68
2021-09-03 18:57:15.7760,-1.31,4.69,-1.06,4.98
2021-09-03 18:57:15.7860,-1.24,6.84,0.09,6.95
2021-09-03 18:57:15.8100,-1.26,8.01,0.94,8.16
2021-09-03 18:57:15.8120,-1.08,8.09,1.16,8.24
2021-09-03 18:57:15.8150,-0.35,7.68,1.19,7.77
2021-09-03 18:57:15.8330,0.26,6.9,0.59,6.93
2021-09-03 18:57:15.8350,0.25,5.94,-0.4,5.95
2021-09-03 18:57:15.8470,-0.73,5.32,-1.65,5.61
2021-09-03 18:57:15.8550,-3.05,5.0,-3.08,6.61
2021-09-03 18:57:15.8660,-5.89,4.3,-4.15,8.39
2021-09-03 18:57:15.8760,-8.18,2.45,-5.31,10.05
2021-09-03 18:57:15.8860,-9.56,-0.37,-7.46,12.13
2021-09-03 18:57:15.9100,-9.61,-2.45,-11.57,15.23
2021-09-03 18:57:15.9120,-10.04,-3.01,-15.63,18.81
2021-09-03 18:57:15.9150,-11.49,-2.75,-16.24,20.08
2021-09-03 18:57:15.9330,-13.63,-1.71,-14.67,20.09
2021-09-03 18:57:15.9350,-16.87,-1.07,-12.43,20.98
2021-09-03 18:57:15.9470,-19.53,0.89,-10.73,22.3
2021-09-03 18:57:15.9560,-18.54,6.46,-10.25,22.14
2021-09-03 18:57:15.9650,-12.99,13.7,-11.66,22.18
2021-09-03 18:57:15.9750,-9.51,17.79,-14.12,24.62
2021-09-03 18:57:15.9850,-9.86,17.79,-15.7,25.69
2021-09-03 18:57:16.0080,-10.29,16.3,-15.83,24.94
2021-09-03 18:57:16.0100,-10.31,15.7,-13.77,23.28
2021-09-03 18:57:16.0150,-10.12,16.08,-11.98,22.46
2021-09-03 18:57:16.0250,-20.54,16.17,-8.66,27.53
2021-09-03 18:57:16.0360,-65.26,17.79,-14.47,69.17
2021-09-03 18:57:16.0450,-63.4,-23.63,-24.37,71.91
2021-09-03 18:57:16.0550,7.47,-68.05,37.34,77.97
2021-09-03 18:57:16.0650,35.42,-5.72,7.84,36.72
2021-09-03 18:57:16.0750,46.07,15.69,-45.72,66.77
2021-09-03 18:57:16.0850,16.09,23.56,-40.16,49.26
2021-09-03 18:57:16.1070,-30.13,11.79,-8.53,33.46
2021-09-03 18:57:16.1080,-42.53,-13.22,-7.9,45.23
2021-09-03 18:57:16.1150,-8.94,-16.94,-12.4,22.81
2021-09-03 18:57:16.1250,12.51,-1.95,-7.5,14.71
2021-09-03 18:57:16.1350,6.08,1.46,-5.52,8.34
2021-09-03 18:57:16.1450,-13.13,-5.98,-7.4,16.21
2021-09-03 18:57:16.1550,-22.83,-16.32,-1.73,28.11
2021-09-03 18:57:16.1650,-13.68,-20.87,-2.4,25.06
2021-09-03 18:57:16.1750,0.88,-18.01,-5.16,18.75
2021-09-03 18:57:16.1850,10.8,-20.7,-5.09,23.89
2021-09-03 18:57:16.2070,15.25,-21.64,-3.55,26.71
2021-09-03 18:57:16.2080,17.35,-18.78,0.57,25.57
2021-09-03 18:57:16.2140,17.31,-12.59,2.77,21.58
2021-09-03 18:57:16.2240,15.19,-7.05,4.53,17.34
2021-09-03 18:57:16.2340,10.35,-3.6,6.54,12.76
2021-09-03 18:57:16.2450,5.59,-1.75,10.4,11.93
2021-09-03 18:57:16.2540,0.91,-3.83,10.97,11.65
2021-09-03 18:57:16.2650,-4.44,-7.54,12.23,15.03
2021-09-03 18:57:16.2740,-5.5,-7.81,14.76,17.58
2021-09-03 18:57:16.2850,-2.13,-0.58,13.85,14.02
2021-09-03 18:57:16.3090,4.93,4.12,11.93,13.55
2021-09-03 18:57:16.3100,10.5,3.51,9.65,14.68
